time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2024-01-04T00:17:31.276Z,32.4482,141.7438,22.311,4.6,mb,69,109,1.757,0.89,us,us6000m1kb,2024-03-09T21:39:10.040Z,"Izu Islands, Japan region",earthquake,7.67,4.886,0.078,49,reviewed,us,us
2024-01-03T17:42:18.485Z,32.4277,141.8616,10,4.3,mb,26,157,1.856,0.67,us,us6000m3bw,2024-03-09T21:40:27.040Z,"Izu Islands, Japan region",earthquake,7.44,1.929,0.161,11,reviewed,us,us
2024-01-03T10:51:14.049Z,33.6836,141.825,10,4.4,mb,26,132,1.775,0.75,us,us6000m1ei,2024-03-09T21:39:01.040Z,"213 km SE of Katsuura, Japan",earthquake,8.37,1.899,0.179,9,reviewed,us,us
2024-01-02T05:55:54.060Z,32.3606,141.667,10,4.5,mb,35,135,1.734,0.58,us,us6000m3ap,2024-03-09T21:40:19.040Z,"Izu Islands, Japan region",earthquake,5.89,1.854,0.127,18,reviewed,us,us
2023-12-30T10:32:23.429Z,32.301,141.6645,31.074,4.5,mb,47,120,1.759,0.7,us,us6000m0lk,2024-03-02T21:39:33.040Z,"Izu Islands, Japan region",earthquake,7.12,2.984,0.105,27,reviewed,us,us
2023-12-29T05:44:15.226Z,32.3311,141.8624,10,4.2,mb,21,143,1.896,0.71,us,us6000m2q9,2024-03-02T21:39:36.040Z,"Izu Islands, Japan region",earthquake,4.65,1.917,0.159,11,reviewed,us,us
2023-12-29T04:38:54.026Z,32.3046,141.7204,10,4.9,mww,83,120,1.799,0.73,us,us6000m0ch,2024-03-02T21:39:33.040Z,"Izu Islands, Japan region",earthquake,4.45,1.799,0.075,17,reviewed,us,us
2023-12-26T23:43:49.317Z,33.822,138.2459,272.88,4.4,mb,101,67,0.855,0.85,us,us6000lzxy,2024-03-02T21:39:31.040Z,"86 km S of Ōyama, Japan",earthquake,8.03,5.867,0.067,63,reviewed,us,us
2023-12-25T04:49:01.655Z,33.149,137.7852,336.23,5,mb,133,32,1.56,0.61,us,us7000llbp,2024-03-02T21:39:39.040Z,"158 km SSE of Shima, Japan",earthquake,7.6,4.727,0.023,589,reviewed,us,us
2023-12-23T20:38:24.003Z,33.2631,141.3365,35.333,4.1,mb,22,164,1.285,0.59,us,us6000m1ph,2024-02-27T22:56:58.040Z,"229 km SSE of Katsuura, Japan",earthquake,7.7,8.468,0.214,6,reviewed,us,us
2023-12-22T22:29:10.695Z,35.112,141.2852,10,4.3,mb,27,142,2.336,0.44,us,us6000m1ng,2024-02-27T22:56:57.040Z,"80 km SSE of Hasaki, Japan",earthquake,7.68,1.924,0.218,6,reviewed,us,us
2023-12-22T10:19:46.886Z,33.3385,139.5527,146.337,4.3,mb,63,90,0.292,0.41,us,us7000lkv7,2024-02-27T22:57:04.040Z,"158 km SSE of Shimoda, Japan",earthquake,8.21,4.902,0.088,37,reviewed,us,us
2023-12-21T20:45:23.021Z,35.2045,140.9422,13.191,5,mww,82,62,2.291,0.76,us,us7000lkqm,2024-02-27T22:57:03.040Z,"50 km E of Ōhara, Japan",earthquake,6.85,3.355,0.093,11,reviewed,us,us
2023-12-21T18:36:32.855Z,35.2448,141.1349,29.059,4.3,mb,37,128,2.39,0.71,us,us6000m1gl,2024-02-27T22:56:57.040Z,"60 km SSE of Hasaki, Japan",earthquake,6.32,4.835,0.133,16,reviewed,us,us
2023-12-21T16:11:56.366Z,35.1443,141.1149,20.992,4.8,mwr,266,91,2.294,0.55,us,us7000lkpf,2024-02-27T22:57:03.040Z,"66 km E of Ōhara, Japan",earthquake,6.16,2.943,0.071,19,reviewed,us,us
2023-12-21T15:02:38.619Z,35.1595,140.8563,27.274,4.8,mb,73,116,2.215,0.7,us,us6000m1gn,2024-02-27T22:56:57.040Z,"43 km ESE of Ōhara, Japan",earthquake,6.81,1.596,0.08,50,reviewed,us,us
2023-12-21T14:17:23.770Z,35.1364,141.1433,10,4.6,mwr,53,110,2.298,0.82,us,usd0010b49,2024-02-27T22:57:06.040Z,"69 km E of Ōhara, Japan",earthquake,6.23,1.856,0.086,13,reviewed,us,us
2023-12-21T14:04:11.571Z,35.2431,141.0136,10,5.2,mww,76,87,2.344,0.57,us,usd0010b47,2024-02-27T22:57:06.040Z,"56 km E of Ōhara, Japan",earthquake,7.22,1.795,0.08,15,reviewed,us,us
2023-12-21T14:03:33.305Z,35.0969,141.3057,10,4.5,mb,32,125,2.332,0.92,us,us7000lkmq,2024-02-27T22:57:03.040Z,"82 km SSE of Hasaki, Japan",earthquake,5.07,1.904,0.113,23,reviewed,us,us
2023-12-21T11:29:51.481Z,35.1413,141.1851,28.061,4.7,mwr,65,120,2.319,0.78,us,us7000lkkc,2024-02-27T22:57:03.040Z,"73 km SSE of Hasaki, Japan",earthquake,4.43,4.632,0.078,16,reviewed,us,us
2023-12-17T05:11:39.056Z,36.2197,139.6826,77.918,4.7,mb,82,119,1.232,0.64,us,us7000ljmr,2024-02-27T22:56:59.040Z,"4 km SE of Fujioka, Japan",earthquake,7.83,6.367,0.066,70,reviewed,us,us
2023-12-12T01:19:25.315Z,35.5688,140.17,66.721,4,mb,21,133,1.862,0.55,us,us7000ljvp,2024-02-17T22:43:12.040Z,"5 km SE of Chiba, Japan",earthquake,9.1,8.622,0.164,10,reviewed,us,us
2023-12-11T12:28:12.785Z,35.9088,139.9124,88.561,4.3,mb,27,129,1.52,0.67,us,us7000ljbd,2024-02-17T22:43:11.040Z,"5 km N of Nagareyama, Japan",earthquake,5.73,8.331,0.147,13,reviewed,us,us
2023-12-11T04:27:53.539Z,32.3623,141.9586,10,4,mb,19,154,1.957,0.46,us,us7000ljax,2024-02-17T22:43:11.040Z,"Izu Islands, Japan region",earthquake,11.94,1.948,0.156,11,reviewed,us,us
2023-12-09T18:31:04.016Z,35.9524,141.4826,34.967,4.4,mb,28,150,2.711,0.87,us,us7000lj16,2024-02-10T23:47:46.040Z,"63 km ENE of Hasaki, Japan",earthquake,4.99,5.892,0.149,16,reviewed,us,us
2023-12-09T07:03:46.126Z,34.4731,140.2525,65.592,4.5,mwr,106,107,1.403,0.93,us,us7000lhp9,2024-02-10T23:47:45.040Z,"66 km SSE of Wada, Japan",earthquake,3.55,6.153,0.075,17,reviewed,us,us
2023-12-06T03:08:39.350Z,36.0184,140.3382,61.285,4.1,mb,30,154,1.798,0.45,us,us7000lie4,2024-02-10T23:47:37.040Z,"7 km N of Inashiki, Japan",earthquake,7.44,5.43,0.186,8,reviewed,us,us
2023-12-01T02:14:40.289Z,36.0422,139.8737,62.613,4.4,mb,41,126,1.434,0.63,us,us7000lezm,2024-02-06T21:53:55.040Z,"2 km WSW of Iwai, Japan",earthquake,3.32,7.574,0.131,20,reviewed,us,us
2023-11-29T15:48:51.974Z,35.0124,140.4536,55.226,4.7,mb,39,137,1.897,0.8,us,us7000lejh,2024-02-06T21:53:54.040Z,"19 km SE of Katsuura, Japan",earthquake,7.38,7.512,0.153,13,reviewed,us,us
2023-11-28T03:02:56.518Z,36.1101,141.9688,10,4.3,mb,19,176,3.066,0.4,us,us7000lf5r,2024-02-06T21:53:56.040Z,"110 km ENE of Hasaki, Japan",earthquake,4.68,1.944,0.169,10,reviewed,us,us
2023-11-27T20:35:22.575Z,34.3837,137.5687,297.938,4.6,mb,106,63,0.586,0.68,us,us7000le6c,2024-02-06T21:53:53.040Z,"33 km S of Arai, Japan",earthquake,7.78,5.056,0.036,227,reviewed,us,us
2023-11-18T01:55:46.580Z,34.2551,141.3975,10,4.4,mb,31,125,1.742,0.57,us,us6000lqae,2024-01-26T16:37:55.040Z,"140 km SE of Katsuura, Japan",earthquake,5.4,1.906,0.117,21,reviewed,us,us
2023-11-15T01:27:27.228Z,34.8135,138.8179,192.331,4.4,mb,32,116,0.54,0.5,us,us6000lngn,2024-01-26T16:37:42.040Z,"7 km NNE of Matsuzaki, Japan",earthquake,4.14,5.577,0.178,9,reviewed,us,us
2023-11-11T17:24:08.474Z,33.6738,138.5527,8.444,4.4,mb,49,66,1.047,0.94,us,us7000ladi,2024-01-13T23:11:38.040Z,"107 km SSE of Ōyama, Japan",earthquake,2.28,4.159,0.134,21,reviewed,us,us
2023-11-10T01:00:10.332Z,35.5275,139.4756,107.279,4.3,mwr,70,120,1.357,0.8,us,us7000l9yv,2024-01-13T23:10:57.040Z,"2 km ESE of Machida, Japan",earthquake,5.9,6.082,0.083,14,reviewed,us,us
2023-11-07T12:52:34.675Z,33.8177,139.6292,123.658,4.4,mb,78,101,0.708,0.59,us,us7000l9cd,2024-01-13T23:10:25.040Z,"114 km SSE of Shimoda, Japan",earthquake,8.83,5.663,0.073,55,reviewed,us,us
2023-10-31T18:08:22.060Z,36.1205,139.7988,62.094,4.3,mb,54,141,1.351,0.91,us,us7000l8nm,2024-01-10T06:01:26.040Z,"2 km N of Sakai, Japan",earthquake,6.7,3.307,0.093,37,reviewed,us,us
2023-10-30T22:44:57.660Z,32.6712,141.6876,10,5,mb,164,88,1.637,0.46,us,us7000l7mn,2024-01-10T06:01:20.040Z,"Izu Islands, Japan region",earthquake,7.31,1.78,0.048,137,reviewed,us,us
2023-10-24T12:29:42.320Z,35.3518,138.981,166.826,4.4,mb,108,85,0.939,0.54,us,us7000l5yw,2024-01-04T04:22:06.040Z,"5 km NE of Gotenba, Japan",earthquake,5.91,3.251,0.052,109,reviewed,us,us
2023-10-24T08:42:04.539Z,33.2933,137.5978,348.368,4,mb,58,88,1.464,0.72,us,us7000l5xz,2024-01-04T04:22:04.040Z,"135 km SSE of Shima, Japan",earthquake,5.23,7.136,0.1,27,reviewed,us,us
2023-10-22T23:11:14.366Z,35.7292,140.8265,47.581,4.2,mb,28,171,2.269,0.48,us,us6000lhdf,2024-01-04T04:21:54.040Z,"0 km SW of Hasaki, Japan",earthquake,8.43,9.379,0.176,9,reviewed,us,us
2023-10-20T16:55:29.950Z,32.5025,137.8506,347.483,4.3,mb,76,90,1.763,0.5,us,us6000lgz4,2023-12-26T21:24:48.040Z,"221 km ESE of Kushimoto, Japan",earthquake,9.81,7.147,0.058,85,reviewed,us,us
2023-10-17T23:41:09.399Z,33.8075,141.6608,10,4.4,mb,43,130,1.691,0.98,us,us6000lg90,2023-12-26T21:24:30.040Z,"193 km SE of Katsuura, Japan",earthquake,6.9,1.833,0.143,15,reviewed,us,us
2023-10-15T09:13:25.711Z,33.7721,141.7225,16.306,5.2,mww,104,115,1.725,0.65,us,us6000lfpt,2023-12-26T21:24:18.040Z,"199 km SE of Katsuura, Japan",earthquake,7.26,3.803,0.075,17,reviewed,us,us
2023-10-14T07:22:59.624Z,34.3406,136.6522,353.93,4,mb,32,68,1.054,0.71,us,us6000lfi0,2023-12-16T22:13:09.040Z,"16 km SSW of Ise, Japan",earthquake,8.71,5.359,0.172,9,reviewed,us,us
2023-10-14T04:33:13.431Z,32.6594,140.8723,57.554,4.8,mb,73,63,1,0.71,us,us6000lfh9,2023-12-16T22:13:08.040Z,"274 km SSE of Tateyama, Japan",earthquake,7.62,6.106,0.042,180,reviewed,us,us
2023-10-08T13:19:13.180Z,33.7934,137.5599,331.581,4.3,mb,74,58,1.022,0.47,us,us6000le13,2023-12-16T22:13:05.040Z,"89 km SE of Shima, Japan",earthquake,6.41,6.46,0.067,64,reviewed,us,us
2023-10-08T10:49:50.853Z,35.6989,140.3922,64.348,4.1,mb,25,160,1.958,0.44,us,us6000lf43,2023-12-16T22:13:07.040Z,"4 km WNW of Shibayama, Japan",earthquake,8.12,9.743,0.158,11,reviewed,us,us
2023-10-02T16:30:29.538Z,32.834,141.7442,10,4.6,mb,65,104,1.647,0.59,us,us6000lca0,2023-12-14T21:26:51.040Z,"288 km SSE of Katsuura, Japan",earthquake,4.45,1.8,0.095,33,reviewed,us,us
2023-09-25T03:37:59.667Z,33.8088,136.9436,367.06,4.4,mb,96,53,1.344,0.46,us,us7000kxx4,2023-12-09T22:00:45.040Z,"59 km S of Shima, Japan",earthquake,8.37,5.276,0.038,199,reviewed,us,us
2023-09-24T14:30:40.586Z,35.5838,141.0794,49.777,4.4,mb,28,160,2.514,0.5,us,us7000kxtt,2023-12-09T22:00:44.040Z,"27 km SE of Hasaki, Japan",earthquake,8.91,9.038,0.149,13,reviewed,us,us
2023-09-23T15:01:15.623Z,35.6144,140.6581,55.592,4.4,mb,36,118,2.189,0.56,us,us7000kxnb,2023-12-02T23:01:11.040Z,"near the east coast of Honshu, Japan",earthquake,3.91,7.215,0.127,18,reviewed,us,us
2023-09-18T20:32:10.052Z,33.1479,138.3029,296.826,4.1,mb,75,85,1.242,0.79,us,us7000kwjh,2023-12-02T23:01:07.040Z,"161 km S of Ōyama, Japan",earthquake,8.48,3.147,0.082,41,reviewed,us,us
2023-09-16T05:58:35.832Z,35.931,140.2719,57.6,4.4,mb,20,142,1.776,0.92,us,us7000kx2j,2023-11-18T22:29:36.040Z,"4 km WSW of Edosaki, Japan",earthquake,8.19,9.218,0.179,9,reviewed,us,us
2023-09-15T07:56:43.592Z,35.7795,140.2583,65.425,4.4,mb,26,135,1.824,0.37,us,us7000kwxi,2023-11-18T22:29:36.040Z,"5 km E of Inba, Japan",earthquake,7.37,8.18,0.169,10,reviewed,us,us
2023-09-12T01:00:04.874Z,35.294,141.3558,35,4.4,mb,37,121,2.521,0.54,us,us7000kv6x,2023-11-18T22:29:33.040Z,"67 km SE of Hasaki, Japan",earthquake,4.36,1.895,0.127,18,reviewed,us,us
2023-09-05T04:33:04.575Z,35.6605,140.1635,66.7,4.5,mb,45,108,1.811,0.46,us,us7000kua8,2023-11-17T19:47:51.040Z,"1 km NNW of Yotsukaidō, Japan",earthquake,6.66,1.93,0.15,13,reviewed,us,us
2023-09-05T04:27:16.652Z,35.7004,140.1358,66.527,4.9,mb,87,108,1.772,0.66,us,us7000ktbl,2023-11-17T19:47:49.040Z,"6 km NNW of Yotsukaidō, Japan",earthquake,6.36,5.112,0.048,134,reviewed,us,us
2023-09-05T02:44:11.525Z,35.4881,140.4773,38.287,4,mb,33,117,2.048,0.67,us,us7000kua0,2023-11-17T19:47:51.040Z,"12 km SE of Tōgane, Japan",earthquake,4.14,8.106,0.195,7,reviewed,us,us
2023-08-29T12:37:12.727Z,35.7039,140.772,43.162,4.1,mwr,46,155,2.237,0.5,us,us7000kruy,2023-11-04T21:35:46.040Z,"6 km WSW of Hasaki, Japan",earthquake,7.08,7.875,0.098,10,reviewed,us,us
2023-08-27T00:56:48.052Z,35.4363,141.0887,38.813,4.8,mb,83,111,2.501,0.74,us,us7000kr99,2023-11-04T21:35:32.040Z,"40 km SE of Hasaki, Japan",earthquake,3.4,5.997,0.073,57,reviewed,us,us
2023-08-19T05:07:02.079Z,35.8696,136.7034,9.783,4.2,mb,22,76,0.582,0.54,us,us7000kqx3,2023-10-27T21:39:06.040Z,"western Honshu, Japan",earthquake,2.26,4.918,0.167,10,reviewed,us,us
2023-08-10T00:20:39.085Z,33.0035,137.8245,335.629,4,mb,60,86,1.649,0.47,us,us6000kyz6,2023-10-17T22:01:29.040Z,"173 km SSE of Shima, Japan",earthquake,10.19,6.781,0.083,39,reviewed,us,us
2023-08-09T11:41:48.682Z,35.123,140.7293,40.181,4.2,mb,24,146,2.139,0.68,us,us7000knyy,2023-10-17T22:01:28.040Z,"33 km ESE of Ōhara, Japan",earthquake,7.01,9.509,0.158,11,reviewed,us,us
2023-08-08T19:05:21.315Z,32.546,141.7828,10,4.5,mb,44,76,1.752,0.45,us,us7000knpn,2023-10-17T22:01:28.040Z,"Izu Islands, Japan region",earthquake,6.91,1.803,0.118,26,reviewed,us,us
2023-08-07T09:14:14.132Z,36.0856,142.0975,27.985,4.6,mb,35,99,3.173,0.9,us,us6000kye7,2023-10-17T22:01:26.040Z,"120 km ENE of Hasaki, Japan",earthquake,7.93,5.15,0.146,14,reviewed,us,us
2023-08-04T22:35:44.674Z,34.155,136.7865,352.532,4,mb,16,151,1.209,0.42,us,us6000kzf1,2023-10-07T21:39:01.040Z,"20 km SSW of Shima, Japan",earthquake,13.57,7.057,0.3,3,reviewed,us,us
2023-07-29T10:34:12.015Z,36.3664,139.9253,84.261,4.6,mb,93,112,1.395,0.63,us,us6000kwhi,2024-01-18T20:35:31.758Z,"7 km SE of Shimotsuke, Japan",earthquake,6.74,6.448,0.045,148,reviewed,us,us
2023-07-26T12:24:44.012Z,32.6305,141.912,10,4.2,mb,23,154,1.831,1.16,us,us6000kvmn,2024-01-18T20:33:47.078Z,"Izu Islands, Japan region",earthquake,10.46,1.927,0.159,11,reviewed,us,us
2023-07-24T04:02:05.894Z,35.9355,140.0946,72.258,4.5,mb,90,119,1.64,0.78,us,us7000khwm,2023-09-30T21:36:39.040Z,"2 km NW of Fujishiro, Japan",earthquake,6.98,6.244,0.076,51,reviewed,us,us
2023-07-24T01:16:55.789Z,32.8459,140.6542,60.948,4.4,mb,63,61,0.756,0.35,us,us7000khvz,2023-09-30T21:36:39.040Z,"248 km SSE of Tateyama, Japan",earthquake,8.95,1.898,0.092,34,reviewed,us,us
2023-07-20T04:08:12.593Z,35.6799,140.7499,49.305,4.4,mb,53,119,2.23,0.86,us,us7000kh0y,2023-09-28T21:33:55.040Z,"9 km SW of Hasaki, Japan",earthquake,3.33,6.224,0.098,31,reviewed,us,us
2023-07-14T06:10:11.070Z,33.2885,140.4884,10,4.4,mb,44,141,0.591,1.09,us,us7000kfmv,2023-09-16T19:16:15.040Z,"Izu Islands, Japan region",earthquake,6.2,1.88,0.096,31,reviewed,us,us
2023-07-13T14:10:40.071Z,32.7448,141.8265,10,4.7,mb,75,128,1.732,0.59,us,us7000kfg1,2023-09-16T19:16:13.040Z,"Izu Islands, Japan region",earthquake,7.14,1.883,0.039,199,reviewed,us,us
2023-07-10T01:40:52.092Z,35.6332,140.7123,56.447,4.4,mb,39,109,2.221,0.46,us,us6000kr8w,2023-09-16T19:16:07.040Z,"10 km SSE of Asahi, Japan",earthquake,7.98,6.916,0.169,11,reviewed,us,us
2023-07-09T19:52:21.986Z,35.6067,140.4101,55.558,4.6,mb,93,118,2.012,0.96,us,us6000kr76,2023-09-16T19:16:07.040Z,"0 km NW of Narutō, Japan",earthquake,7.35,6.021,0.063,74,reviewed,us,us
2023-07-09T11:44:02.133Z,35.0363,140.5855,58.226,4.3,mb,30,82,2.008,0.4,us,us6000kr3e,2023-09-16T19:16:06.040Z,"26 km SE of Shinmachi, Japan",earthquake,6.78,6.062,0.147,13,reviewed,us,us
2023-07-01T14:38:55.223Z,35.5011,141.1034,39.302,4.9,mb,52,117,2.532,0.8,us,us6000kpgi,2024-01-18T20:23:09.353Z,"35 km SE of Hasaki, Japan",earthquake,7.99,7.208,0.047,143,reviewed,us,us
2023-06-28T04:27:17.831Z,35.5006,140.2924,88.942,4.3,mb,24,135,1.983,0.74,us,us6000kqhy,2023-09-08T14:18:36.040Z,"2 km SW of Ōami, Japan",earthquake,13.1,8.693,0.147,13,reviewed,us,us
2023-06-28T03:08:11.986Z,35.728,141.4123,35,4.6,mb,89,126,2.717,0.68,us,us6000knjk,2023-09-08T14:18:24.040Z,"near the east coast of Honshu, Japan",earthquake,5.37,1.783,0.075,53,reviewed,us,us
2023-06-25T05:02:24.431Z,32.4873,142.4844,10,4.2,mb,33,126,2.335,0.56,us,us6000kq2t,2023-09-08T14:18:34.040Z,"Izu Islands, Japan region",earthquake,5.42,1.891,0.187,11,reviewed,us,us
2023-06-24T15:17:52.438Z,32.4905,142.4815,10,4.7,mb,53,100,2.331,0.67,us,us7000kaut,2023-08-26T20:54:28.040Z,"Izu Islands, Japan region",earthquake,9.66,1.875,0.037,216,reviewed,us,us
2023-06-22T20:51:51.779Z,34.3023,141.5669,10,4.4,mb,50,116,1.881,1.16,us,us7000kafz,2023-08-26T20:54:27.040Z,"147 km SE of Shinmachi, Japan",earthquake,7.58,1.83,0.101,28,reviewed,us,us
2023-06-22T17:33:46.493Z,34.3441,141.4584,21.292,4.6,mb,91,116,1.839,0.87,us,us7000kae2,2023-08-26T20:54:26.040Z,"137 km SE of Katsuura, Japan",earthquake,8.97,4.625,0.051,115,reviewed,us,us
2023-06-22T04:23:13.436Z,32.5711,142.4948,10,4.6,mb,51,63,2.321,0.45,us,us7000ka97,2024-01-18T20:19:41.831Z,"Izu Islands, Japan region",earthquake,9.47,1.642,0.055,98,reviewed,us,us
2023-06-19T23:44:40.435Z,35.8745,139.7498,62.608,4.2,mb,25,141,1.413,0.25,us,us6000kngb,2023-08-26T20:54:18.040Z,"3 km WSW of Koshigaya, Japan",earthquake,6.48,8.636,0.2,7,reviewed,us,us
2023-06-16T12:24:09.390Z,35.6288,140.7607,44.782,4.9,mwr,98,113,2.259,0.74,us,us7000k8ws,2023-08-21T04:19:07.040Z,"13 km SSW of Hasaki, Japan",earthquake,4.14,5.948,0.068,21,reviewed,us,us
2023-06-16T12:14:02.978Z,35.7309,140.1945,71.772,4.4,mb,32,134,1.799,0.35,us,us7000k8wp,2023-08-21T04:19:07.040Z,"3 km WNW of Sakura, Japan",earthquake,7.09,8.47,0.134,17,reviewed,us,us
2023-06-15T01:13:05.084Z,33.5488,141.1637,40.913,4.4,mb,44,120,1.21,0.76,us,us7000k8jq,2023-08-21T04:18:57.040Z,"193 km SSE of Katsuura, Japan",earthquake,8.69,6.04,0.127,18,reviewed,us,us
2023-06-14T15:07:39.312Z,35.6895,140.7296,51.922,4.4,mb,62,128,2.211,0.75,us,us7000k8uu,2023-08-21T04:19:04.040Z,"near the east coast of Honshu, Japan",earthquake,7.74,7.6,0.091,35,reviewed,us,us
2023-06-14T15:06:42.349Z,35.6752,140.7184,51.121,4.4,mb,76,126,2.208,0.75,us,us7000k8e9,2023-08-21T04:18:54.040Z,"7 km SE of Asahi, Japan",earthquake,7.52,7.284,0.081,44,reviewed,us,us
2023-06-11T22:11:14.282Z,36.3852,141.7687,35,4,mb,18,196,2.874,0.59,us,us7000k904,2023-08-21T04:19:10.040Z,"101 km ESE of Takahagi, Japan",earthquake,5.83,1.932,0.231,5,reviewed,us,us
2023-06-06T17:08:04.335Z,36.3117,141.7519,33.878,4.5,mb,73,115,2.866,0.5,us,us7000k6nv,2023-08-12T17:15:05.040Z,"103 km ESE of Takahagi, Japan",earthquake,7.7,4.965,0.075,56,reviewed,us,us
2023-06-06T16:10:37.730Z,36.2453,142.0593,27.696,4.5,mb,28,135,3.12,0.46,us,us7000k6nh,2023-08-12T17:15:05.040Z,"124 km ENE of Hasaki, Japan",earthquake,9.35,4.322,0.181,9,reviewed,us,us
2023-06-04T06:50:12.174Z,35.5685,140.2729,54.624,4.3,mb,22,149,1.93,0.77,us,us7000k7f0,2023-08-12T17:15:12.040Z,"6 km NW of Ōami, Japan",earthquake,7.75,10.092,0.169,10,reviewed,us,us
2023-06-04T01:58:33.077Z,35.7132,140.0502,73.864,4.8,mwr,88,126,1.704,0.6,us,us7000k66v,2023-08-12T17:15:01.040Z,"5 km ENE of Honchō, Japan",earthquake,6.9,5.783,0.071,19,reviewed,us,us
2023-05-30T22:48:56.168Z,33.4203,139.2833,11.349,4.4,mb,53,72,0.515,0.65,us,us7000k54a,2023-08-05T22:07:41.040Z,"142 km SSE of Shimoda, Japan",earthquake,5.51,1.363,0.103,27,reviewed,us,us
2023-05-29T05:38:48.825Z,35.5444,140.2563,59.473,4.1,mb,26,155,1.907,0.56,us,us7000k6f9,2023-08-05T22:07:56.040Z,"6 km WNW of Ōami, Japan",earthquake,2.92,9.405,0.234,5,reviewed,us,us
2023-05-28T22:58:33.467Z,35.6786,140.865,35,4.4,mb,19,142,2.317,0.77,us,us7000k5tm,2023-08-05T22:07:48.040Z,"6 km SSE of Hasaki, Japan",earthquake,4.38,1.951,0.204,7,reviewed,us,us
2023-05-27T13:49:44.488Z,35.6226,140.8207,44.103,4.4,mb,32,134,2.306,0.62,us,us7000k4gk,2023-07-29T22:00:44.040Z,"near the east coast of Honshu, Japan",earthquake,7.89,7.613,0.138,15,reviewed,us,us
2023-05-26T12:01:50.681Z,35.5823,140.7136,30.409,4.6,mb,68,101,2.244,0.65,us,us7000k46v,2023-07-29T22:00:40.040Z,"15 km SSE of Asahi, Japan",earthquake,7.49,5.378,0.084,44,reviewed,us,us
2023-05-26T11:07:39.640Z,35.5159,140.606,40.543,4.2,mb,40,128,2.156,0.56,us,us7000k46j,2023-07-29T22:00:40.040Z,"18 km SE of Yokoshiba, Japan",earthquake,7.88,7.76,0.118,20,reviewed,us,us
2023-05-26T10:03:24.100Z,35.5294,140.5281,42,6.1,mww,259,51,2.102,0.57,us,us7000k46f,2023-07-29T22:00:40.040Z,"12 km SE of Narutō, Japan",earthquake,7.42,1.932,0.038,66,reviewed,us,us
2023-05-25T20:53:53.702Z,32.627,141.8022,10,4.4,mb,43,127,1.743,0.79,us,us7000k43b,2023-07-29T22:00:38.040Z,"Izu Islands, Japan region",earthquake,7.05,1.639,0.114,22,reviewed,us,us
2023-05-25T00:43:10.329Z,34.8432,140.8268,50.753,4.3,mb,18,155,1.918,0.52,us,us7000k5ae,2023-07-29T22:00:47.040Z,"57 km SE of Shinmachi, Japan",earthquake,7.98,9.826,0.237,5,reviewed,us,us
2023-05-22T10:46:25.807Z,34.377,139.1655,6.421,4.9,mb,57,96,0.865,0.84,us,us6000kdup,2023-07-29T22:00:28.040Z,"38 km SSE of Shimoda, Japan",earthquake,4.49,1.572,0.046,148,reviewed,us,us
2023-05-22T07:42:40.250Z,34.4462,139.3058,10,5.1,mww,148,97,0.955,0.4,us,us6000kdu2,2023-07-29T22:00:27.040Z,"41 km SE of Shimoda, Japan",earthquake,3.9,1.714,0.061,26,reviewed,us,us
2023-05-20T14:11:22.172Z,34.939,140.1882,81.514,4.6,mb,38,127,1.67,0.56,us,us6000kdgi,2023-07-24T01:15:30.040Z,"19 km SE of Wada, Japan",earthquake,7.11,7.824,0.098,31,reviewed,us,us
2023-05-16T11:57:13.336Z,33.2327,139.3961,10,4.7,mb,64,68,0.344,0.49,us,us6000kd7y,2023-07-24T01:16:36.040Z,"165 km SSE of Shimoda, Japan",earthquake,3.35,1.868,0.104,28,reviewed,us,us
2023-05-16T11:56:39.032Z,33.3263,139.1696,10,4.6,mb,94,59,0.554,0.48,us,us6000kc9j,2023-07-24T01:16:36.040Z,"151 km S of Shimoda, Japan",earthquake,4.9,1.844,0.067,67,reviewed,us,us
2023-05-16T11:04:48.758Z,33.3812,139.2314,10,4.3,mb,46,66,0.531,0.45,us,us6000kc9a,2023-07-24T01:16:37.040Z,"146 km S of Shimoda, Japan",earthquake,5.35,1.899,0.116,21,reviewed,us,us
2023-05-15T09:44:31.380Z,33.2725,139.2745,16.619,4.6,mb,53,58,0.453,0.7,us,us6000kc08,2023-07-24T01:16:48.040Z,"158 km S of Shimoda, Japan",earthquake,5.35,3.981,0.07,61,reviewed,us,us
2023-05-14T16:22:52.640Z,33.3944,139.1999,10,5.1,mww,78,63,0.585,0.71,us,us6000kbvu,2023-07-24T01:16:57.040Z,"Izu Islands, Japan region",earthquake,6.12,1.852,0.051,37,reviewed,us,us
2023-05-14T15:24:22.943Z,33.2608,139.2512,10,4.3,mb,26,91,0.494,0.44,us,us6000kbvk,2023-07-24T01:16:58.040Z,"159 km S of Shimoda, Japan",earthquake,6.53,1.909,0.178,9,reviewed,us,us
2023-05-14T14:20:58.003Z,33.3763,139.3249,10,4.9,mb,44,70,0.485,0.92,us,us6000kbv1,2023-07-24T01:16:58.040Z,"Izu Islands, Japan region",earthquake,6.46,1.888,0.063,80,reviewed,us,us
2023-05-14T14:05:29.590Z,33.3091,139.2826,10,4.8,mb,27,70,0.485,0.6,us,us6000kcwc,2023-07-24T01:16:59.040Z,"154 km SSE of Shimoda, Japan",earthquake,7.12,1.879,0.143,17,reviewed,us,us
